query	reference	pident	alnlen	qstart	qend	rstart	rend	nt_match	nt_mismatch
NC_005091.alt1	NC_025457.alt2	42.8571	56	50311	50366	41579	41625	24	32
NC_005091.alt1	NC_025457.alt2	57.1429	56	53507	53562	31137	31054	32	24
NC_005091.alt1	NC_025457.alt2	55.5556	54	47076	47129	60873	60919	30	24
NC_005091.alt1	NC_025457.alt2	54.7170	53	5311	5363	12463	12548	29	24
NC_005091.alt1	NC_025457.alt2	52.8302	53	28992	29044	51557	51513	28	25
NC_005091.alt1	NC_025457.alt2	43.3962	53	40147	40199	4323	4278	23	30
NC_005091.alt1	NC_025457.alt2	65.3846	52	32658	32709	60567	60606	34	18
NC_005091.alt1	NC_025457.alt2	54.9020	51	5129	5179	22860	22911	28	23
NC_005091.alt1	NC_025457.alt2	58	50	3688	3737	42546	42588	29	21
NC_005091.alt1	NC_025457.alt2	64.5833	48	18279	18326	27726	27767	31	17
NC_005091.alt1	NC_025457.alt2	66.6667	48	26945	26992	4319	4354	32	16
NC_005091.alt1	NC_025457.alt2	52.0833	48	28800	28847	34716	34679	25	23
NC_005091.alt1	NC_025457.alt2	53.1915	47	48631	48677	29810	29777	25	22
NC_005091.alt1	NC_025457.alt2	60.8696	46	29145	29190	29057	29125	28	18
NC_005091.alt1	NC_025457.alt2	44.4444	45	10713	10757	60699	60662	20	25
NC_005091.alt1	NC_025457.alt2	53.3333	45	47906	47950	60218	60136	24	21
NC_005091.alt1	NC_025457.alt2	61.3636	44	24200	24243	32692	32656	27	17
NC_005091.alt1	NC_025457.alt2	59.0909	44	52963	53006	49746	49666	26	18
NC_005091.alt1	NC_025457.alt2	70.4545	44	55606	55649	2999	3064	31	13
NC_005091.alt1	NC_025457.alt2	62.7907	43	14472	14514	53771	53739	27	16
NC_005091.alt1	NC_025457.alt2	56.0976	41	14427	14467	19586	19557	23	18
NC_005091.alt1	NC_025457.alt2	66.6667	39	12038	12076	47142	47094	26	13
NC_005091.alt1	NC_025457.alt2	71.7949	39	54831	54869	51634	51704	28	11
NC_002486.alt	NC_005091.ref	4e+01	100	2139	2238	20171	20045	40	60
NC_002486.alt	NC_005091.ref	44.6154	65	22227	22291	57177	57120	29	36
NC_002486.alt	NC_005091.ref	48.2759	58	40424	40481	8801	8883	28	30
NC_002486.alt	NC_005091.ref	55.3571	56	18939	18994	28499	28429	31	25
NC_002486.alt	NC_005091.ref	53.7037	54	20897	20950	37719	37668	29	25
NC_002486.alt	NC_005091.ref	56.25	48	45485	45532	56465	56526	27	21
NC_002486.alt	NC_005091.ref	59.5745	47	13601	13647	12812	12731	28	19
NC_002486.alt	NC_005091.ref	43.4783	46	20500	20545	26534	26571	20	26
NC_002486.alt	NC_005091.ref	68.2927	41	19367	19407	4964	4916	28	13
NC_002486.alt	NC_005091.ref	62.5	40	20774	20813	49384	49421	25	15
NC_002486.alt	NC_005091.ref	68.5714	35	812	846	56947	56968	24	11
NC_005091.ref	NC_002486.ref	46.0938	128	41001	41128	21907	21733	59	69
NC_005091.ref	NC_002486.ref	43.8202	89	2339	2427	21731	21794	39	50
NC_005091.ref	NC_002486.ref	52.9412	68	33156	33223	12600	12525	36	32
NC_005091.ref	NC_002486.ref	52.6316	57	46948	47004	14173	14090	30	27
NC_005091.ref	NC_002486.ref	51.7857	56	42219	42274	11272	11225	29	27
NC_005091.ref	NC_002486.ref	49.0909	55	53408	53462	41592	41650	27	28
NC_005091.ref	NC_002486.ref	59.2593	54	21433	21486	14098	14036	32	22
NC_005091.ref	NC_002486.ref	59.6154	52	28667	28718	15543	15618	31	21
NC_005091.ref	NC_002486.ref	45.8333	48	6931	6978	42153	42222	22	26
NC_005091.ref	NC_002486.ref	55.3191	47	6569	6615	458	510	26	21
NC_005091.ref	NC_002486.ref	56.4103	39	45187	45225	23320	23292	22	17
NC_005091.ref	NC_002486.ref	71.7949	39	47243	47281	12539	12470	28	11
NC_005091.ref	NC_002486.ref	63.1579	38	49384	49421	24863	24824	24	14
NC_005091.ref	NC_002486.ref	72.9730	37	25947	25983	36575	36615	27	10
NC_005091.ref	NC_002486.ref	62.1622	37	55028	55064	40607	40578	23	14
NC_005091.ref	NC_025457.alt1	49.0385	104	54245	54348	40691	40785	51	53
NC_005091.ref	NC_025457.alt1	40.5797	69	47789	47857	359	418	28	41
NC_005091.ref	NC_025457.alt1	56.4516	62	13479	13540	11666	11614	35	27
NC_005091.ref	NC_025457.alt1	51.6129	62	19351	19412	39627	39549	32	30
NC_005091.ref	NC_025457.alt1	59.0164	61	47484	47544	9341	9456	36	25
NC_005091.ref	NC_025457.alt1	52.5424	59	13890	13948	196	268	31	28
NC_005091.ref	NC_025457.alt1	56.8966	58	25853	25910	7136	7045	33	25
NC_005091.ref	NC_025457.alt1	40.3509	57	46633	46689	12502	12551	23	34
NC_005091.ref	NC_025457.alt1	55.3571	56	14773	14828	16707	16645	31	25
NC_005091.ref	NC_025457.alt1	55.5556	54	17586	17639	26269	26177	30	24
NC_005091.ref	NC_025457.alt1	56.8627	51	4407	4457	13419	13371	29	22
NC_005091.ref	NC_025457.alt1	67.3469	49	40438	40486	9911	9862	33	16
NC_005091.ref	NC_025457.alt1	64.5833	48	18279	18326	17054	17095	31	17
NC_005091.ref	NC_025457.alt1	57.4468	47	9456	9502	31663	31623	27	20
NC_005091.ref	NC_025457.alt1	48.9362	47	32439	32485	38532	38495	23	24
NC_005091.ref	NC_025457.alt1	54.3478	46	37582	37627	15039	15100	25	21
NC_005091.ref	NC_025457.alt1	62.7907	43	626	668	15061	15134	27	16
NC_005091.ref	NC_025457.alt1	60.9756	41	809	849	38866	38820	25	16
NC_005091.ref	NC_025457.alt1	6e+01	40	28561	28600	37953	37986	24	16
NC_005091.ref	NC_025457.alt1	66.6667	39	49532	49570	26226	26175	26	13
NC_005091.ref	NC_025457.alt1	78.3784	37	20434	20470	18232	18266	29	8
NC_005091.ref	NC_025457.alt1	66.6667	36	31856	31891	30058	30023	24	12
NC_005091.alt1	NC_002486.alt	52.9412	68	33462	33529	43024	42949	36	32
NC_005091.alt1	NC_002486.alt	49.1228	57	7459	7515	27520	27576	28	29
NC_005091.alt1	NC_002486.alt	52.6316	57	47110	47166	44597	44514	30	27
NC_005091.alt1	NC_002486.alt	57.4074	54	21433	21486	44522	44460	31	23
NC_005091.alt1	NC_002486.alt	46.2963	54	22631	22684	5538	5497	25	29
NC_005091.alt1	NC_002486.alt	52.8302	53	43453	43505	20984	20896	28	25
NC_005091.alt1	NC_002486.alt	59.6154	52	47013	47064	35961	35891	31	21
NC_005091.alt1	NC_002486.alt	45.8333	48	6931	6978	11729	11798	22	26
NC_005091.alt1	NC_002486.alt	64.2857	42	33875	33916	28489	28551	27	15
NC_005091.alt1	NC_002486.alt	57.5	40	4963	5002	42391	42464	23	17
NC_005091.alt1	NC_002486.alt	7e+01	40	51381	51420	37140	37216	28	12
NC_005091.alt1	NC_002486.alt	56.4103	39	45349	45387	22317	22345	22	17
NC_005091.alt1	NC_002486.alt	69.2308	39	47405	47443	42963	42894	27	12
NC_005091.alt1	NC_002486.alt	72.9730	37	25947	25983	6151	6191	27	10
NC_002486.alt	NC_005091.alt1	42.8571	63	32330	32392	44527	44582	27	36
NC_002486.alt	NC_005091.alt1	54.3860	57	27520	27576	7459	7515	31	26
NC_002486.alt	NC_005091.alt1	55.3571	56	18939	18994	28412	28342	31	25
NC_002486.alt	NC_005091.alt1	37.5	56	31506	31561	47328	47281	21	35
NC_002486.alt	NC_005091.alt1	47.2727	55	10373	10427	20206	20163	26	29
NC_002486.alt	NC_005091.alt1	53.7037	54	20897	20950	38025	37974	29	25
NC_002486.alt	NC_005091.alt1	50.9434	53	2139	2191	20171	20082	27	26
NC_002486.alt	NC_005091.alt1	65.3846	52	31880	31931	33470	33533	34	18
NC_002486.alt	NC_005091.alt1	43.4783	46	20500	20545	26447	26484	20	26
NC_002486.alt	NC_005091.alt1	68.2927	41	24019	24059	22800	22755	28	13
NC_002486.alt	NC_005091.alt1	62.5	40	34475	34514	17379	17410	25	15
NC_002486.alt	NC_005091.alt1	69.2308	39	3929	3967	31922	31947	27	12
NC_002486.alt	NC_005091.alt1	69.4444	36	13312	13347	6280	6316	25	11
NC_002486.alt	NC_005091.alt1	68.5714	35	812	846	57023	57002	24	11
NC_005091.ref	NC_010807.alt1	61.8557	97	20412	20508	2176	2080	60	37
NC_005091.ref	NC_010807.alt1	54.2169	83	45667	45749	28766	28663	45	38
NC_005091.ref	NC_010807.alt1	53.4247	73	9948	10020	37455	37549	39	34
NC_005091.ref	NC_010807.alt1	52.1127	71	49455	49525	12055	11947	37	34
NC_005091.ref	NC_010807.alt1	58.5714	70	151	220	2472	2390	41	29
NC_005091.ref	NC_010807.alt1	52.8571	70	54524	54593	21051	20943	37	33
NC_005091.ref	NC_010807.alt1	59.7015	67	26110	26176	20936	20849	40	27
NC_005091.ref	NC_010807.alt1	65.1515	66	19667	19732	18341	18431	43	23
NC_005091.ref	NC_010807.alt1	46.875	64	42608	42671	6043	6094	30	34
NC_005091.ref	NC_010807.alt1	54.0984	61	38152	38212	30507	30560	33	28
NC_005091.ref	NC_010807.alt1	5e+01	60	52388	52447	10600	10696	30	30
NC_005091.ref	NC_010807.alt1	50.8475	59	32845	32903	7468	7513	30	29
NC_005091.ref	NC_010807.alt1	35.5932	59	51780	51838	24238	24288	21	38
NC_005091.ref	NC_010807.alt1	44.0678	59	57339	57397	37454	37501	26	33
NC_005091.ref	NC_010807.alt1	52.6316	57	15394	15450	7207	7257	30	27
NC_005091.ref	NC_010807.alt1	54.3860	57	30419	30475	28598	28535	31	26
NC_005091.ref	NC_010807.alt1	48.2143	56	54634	54689	18466	18514	27	29
NC_005091.ref	NC_010807.alt1	4e+01	55	24768	24822	25197	25151	22	33
NC_005091.ref	NC_010807.alt1	67.2727	55	46531	46585	21843	21777	37	18
NC_005091.ref	NC_010807.alt1	61.5385	52	3240	3291	29948	29873	32	20
NC_005091.ref	NC_010807.alt1	55.7692	52	4322	4373	9423	9379	29	23
NC_005091.ref	NC_010807.alt1	44.2308	52	33783	33834	12549	12591	23	29
NC_005091.ref	NC_010807.alt1	58.8235	51	23371	23421	14027	13942	30	21
NC_005091.ref	NC_010807.alt1	60.7843	51	47719	47769	28665	28746	31	20
NC_005091.ref	NC_010807.alt1	56.8627	51	55654	55704	31151	31194	29	22
NC_005091.ref	NC_010807.alt1	62	50	56033	56082	12107	12171	31	19
NC_005091.ref	NC_010807.alt1	59.1837	49	5593	5641	26407	26325	29	20
NC_005091.ref	NC_010807.alt1	61.2245	49	14717	14765	788	717	30	19
NC_005091.ref	NC_010807.alt1	61.2245	49	43241	43289	15398	15351	30	19
NC_005091.ref	NC_010807.alt1	53.0612	49	50933	50981	29701	29742	26	23
NC_005091.ref	NC_010807.alt1	48.9796	49	51938	51986	20674	20639	24	25
NC_005091.ref	NC_010807.alt1	5e+01	48	49623	49670	18107	18052	24	24
NC_005091.ref	NC_010807.alt1	53.1915	47	55004	55050	20668	20706	25	22
NC_005091.ref	NC_010807.alt1	52.1739	46	56937	56982	38118	38086	24	22
NC_005091.ref	NC_010807.alt1	48.8889	45	26680	26724	1961	1924	22	23
NC_005091.ref	NC_010807.alt1	62.2222	45	47085	47129	31671	31748	28	17
NC_005091.ref	NC_010807.alt1	56.8182	44	32472	32515	14041	14089	25	19
NC_005091.ref	NC_010807.alt1	70.4545	44	32638	32681	21030	20983	31	13
NC_005091.ref	NC_010807.alt1	60.4651	43	15207	15249	6830	6864	26	17
NC_005091.ref	NC_010807.alt1	67.4419	43	48009	48051	26497	26456	29	14
NC_005091.ref	NC_010807.alt1	61.9048	42	5729	5770	4169	4110	26	16
NC_005091.ref	NC_010807.alt1	71.4286	42	25840	25881	20301	20227	30	12
NC_005091.ref	NC_010807.alt1	66.6667	42	39484	39525	18806	18742	28	14
NC_005091.ref	NC_010807.alt1	63.4146	41	21642	21682	1164	1134	26	15
NC_005091.ref	NC_010807.alt1	58.5366	41	26910	26950	24090	24124	24	17
NC_005091.ref	NC_010807.alt1	65	40	4982	5021	15450	15393	26	14
NC_005091.ref	NC_010807.alt1	67.5	40	8332	8371	1547	1508	27	13
NC_005091.ref	NC_010807.alt1	68.4211	38	16634	16671	37651	37699	26	12
NC_005091.ref	NC_010807.alt1	64.8649	37	18066	18102	25574	25503	24	13
NC_005091.ref	NC_010807.alt1	75	36	28195	28230	21723	21668	27	9
NC_005091.ref	NC_010807.alt1	72.2222	36	50047	50082	32531	32566	26	10
NC_005091.ref	NC_010807.alt1	86.1111	36	55122	55157	1655	1624	31	5
NC_005091.ref	NC_010807.alt1	65.7143	35	23471	23505	37793	37817	23	12
NC_005091.ref	NC_010807.alt2	53.9216	102	46785	46886	33628	33465	55	47
NC_005091.ref	NC_010807.alt2	45	100	3104	3203	3816	3724	45	55
NC_005091.ref	NC_010807.alt2	54.2169	83	45667	45749	29799	29696	45	38
NC_005091.ref	NC_010807.alt2	53.4247	73	9948	10020	39195	39289	39	34
NC_005091.ref	NC_010807.alt2	52.1127	71	49455	49525	13313	13205	37	34
NC_005091.ref	NC_010807.alt2	58.5714	70	151	220	3196	3114	41	29
NC_005091.ref	NC_010807.alt2	57.1429	70	20412	20481	2731	2665	40	30
NC_005091.ref	NC_010807.alt2	52.8571	70	54524	54593	21995	21887	37	33
NC_005091.ref	NC_010807.alt2	50.7246	69	44499	44567	17784	17730	35	34
NC_005091.ref	NC_010807.alt2	48.4848	66	10701	10766	25614	25534	32	34
NC_005091.ref	NC_010807.alt2	65.1515	66	19667	19732	19401	19491	43	23
NC_005091.ref	NC_010807.alt2	54.6875	64	30412	30475	29638	29568	35	29
NC_005091.ref	NC_010807.alt2	46.875	64	42608	42671	7255	7306	30	34
NC_005091.ref	NC_010807.alt2	54.0984	61	38152	38212	31818	31871	33	28
NC_005091.ref	NC_010807.alt2	5e+01	60	52388	52447	12038	12134	30	30
NC_005091.ref	NC_010807.alt2	35.5932	59	51780	51838	25271	25321	21	38
NC_005091.ref	NC_010807.alt2	44.0678	59	57339	57397	39194	39241	26	33
NC_005091.ref	NC_010807.alt2	50.8772	57	15394	15450	8419	8469	29	28
NC_005091.ref	NC_010807.alt2	61.5385	52	3240	3291	31259	31184	32	20
NC_005091.ref	NC_010807.alt2	55.7692	52	4322	4373	10745	10701	29	23
NC_005091.ref	NC_010807.alt2	46.1538	52	55442	55493	16766	16728	24	28
NC_005091.ref	NC_010807.alt2	58.8235	51	23371	23421	15378	15293	30	21
NC_005091.ref	NC_010807.alt2	54.9020	51	45409	45459	18565	18503	28	23
NC_005091.ref	NC_010807.alt2	60.7843	51	47719	47769	29698	29779	31	20
NC_005091.ref	NC_010807.alt2	58.8235	51	55654	55704	32462	32505	30	21
NC_005091.ref	NC_010807.alt2	62	50	56033	56082	13365	13429	31	19
NC_005091.ref	NC_010807.alt2	59.1837	49	5593	5641	27440	27358	29	20
NC_005091.ref	NC_010807.alt2	61.2245	49	8663	8711	33718	33794	30	19
NC_005091.ref	NC_010807.alt2	73.4694	49	17538	17586	2923	2979	36	13
NC_005091.ref	NC_010807.alt2	61.2245	49	43241	43289	16465	16418	30	19
NC_005091.ref	NC_010807.alt2	48.9796	49	51938	51986	21618	21583	24	25
NC_005091.ref	NC_010807.alt2	5e+01	48	49623	49670	19167	19112	24	24
NC_005091.ref	NC_010807.alt2	59.5745	47	13869	13915	15402	15461	28	19
NC_005091.ref	NC_010807.alt2	53.1915	47	21271	21317	6271	6323	25	22
NC_005091.ref	NC_010807.alt2	53.1915	47	55004	55050	21612	21650	25	22
NC_005091.ref	NC_010807.alt2	52.1739	46	56937	56982	39858	39826	24	22
NC_005091.ref	NC_010807.alt2	62.2222	45	47085	47129	32982	33059	28	17
NC_005091.ref	NC_010807.alt2	66.6667	45	52782	52826	36290	36220	30	15
NC_005091.ref	NC_010807.alt2	70.4545	44	32638	32681	21974	21927	31	13
NC_005091.ref	NC_010807.alt2	60.4651	43	15207	15249	8069	8035	26	17
NC_005091.ref	NC_010807.alt2	67.4419	43	48009	48051	27530	27489	29	14
NC_005091.ref	NC_010807.alt2	61.9048	42	5729	5770	5073	5014	26	16
NC_005091.ref	NC_010807.alt2	71.4286	42	25840	25881	21245	21171	30	12
NC_005091.ref	NC_010807.alt2	69.0476	42	50907	50948	21824	21859	29	13
NC_005091.ref	NC_010807.alt2	63.4146	41	21642	21682	1719	1689	26	15
NC_005091.ref	NC_010807.alt2	58.5366	41	26910	26950	25123	25157	24	17
NC_005091.ref	NC_010807.alt2	65	40	4982	5021	16517	16460	26	14
NC_005091.ref	NC_010807.alt2	6e+01	40	26137	26176	22737	22705	24	16
NC_005091.ref	NC_010807.alt2	65	40	32752	32791	24352	24301	26	14
NC_005091.ref	NC_010807.alt2	8e+01	40	45601	45640	5889	5858	32	8
NC_005091.ref	NC_010807.alt2	68.4211	38	16634	16671	39391	39439	26	12
NC_005091.ref	NC_010807.alt2	64.8649	37	18066	18102	26607	26536	24	13
NC_005091.ref	NC_010807.alt2	67.5676	37	32066	32102	29441	29405	25	12
NC_005091.ref	NC_010807.alt2	69.4444	36	12369	12404	11068	11131	25	11
NC_005091.ref	NC_010807.alt2	72.2222	36	28195	28230	22667	22612	26	10
NC_005091.ref	NC_010807.alt2	72.2222	36	56786	56821	29847	29813	26	10
NC_005091.ref	NC_010807.alt2	65.7143	35	23471	23505	39533	39557	23	12
NC_002486.alt	NC_002486.ref	1e+02	15212	1	15212	30425	45636	15212	0
NC_002486.alt	NC_002486.ref	1e+02	15212	15213	30424	30424	15213	15212	0
NC_002486.alt	NC_002486.ref	1e+02	15212	30425	45636	1	15212	15212	0
NC_002486.alt	NC_005091.alt2	52.3810	63	5341	5403	38617	38544	33	30
NC_002486.alt	NC_005091.alt2	44.8276	58	22234	22291	63411	63361	26	32
NC_002486.alt	NC_005091.alt2	55.3571	56	18939	18994	31363	31293	31	25
NC_002486.alt	NC_005091.alt2	48.0769	52	14949	15000	53432	53472	25	27
NC_002486.alt	NC_005091.alt2	55.1020	49	16394	16442	33466	33546	27	22
NC_002486.alt	NC_005091.alt2	44.8980	49	18667	18715	14140	14177	22	27
NC_002486.alt	NC_005091.alt2	63.4146	41	17562	17602	63185	63261	26	15
NC_002486.alt	NC_005091.alt2	55	40	19099	19138	48166	48202	22	18
NC_002486.alt	NC_005091.alt2	62.5	40	20774	20813	54156	54193	25	15
NC_002486.alt	NC_005091.alt2	66.6667	36	18162	18197	25276	25217	24	12
NC_002486.alt	NC_005091.alt2	6e+01	35	812	846	63188	63213	21	14
NC_002486.alt	NC_005091.alt2	68.5714	35	19337	19371	28940	28895	24	11
NC_002486.alt	NC_005091.alt2	65.7143	35	41681	41715	61807	61834	23	12
NC_005091.ref	NC_025457.ref	52.7027	74	29772	29845	1797	1903	39	35
NC_005091.ref	NC_025457.ref	40.5797	69	47789	47857	359	418	28	41
NC_005091.ref	NC_025457.ref	59.7015	67	37500	37566	23718	23629	40	27
NC_005091.ref	NC_025457.ref	56.4516	62	13479	13540	12371	12319	35	27
NC_005091.ref	NC_025457.ref	52.5424	59	13890	13948	196	268	31	28
NC_005091.ref	NC_025457.ref	40.3509	57	46633	46689	13269	13318	23	34
NC_005091.ref	NC_025457.ref	57.4074	54	763	816	38718	38792	31	23
NC_005091.ref	NC_025457.ref	47.0588	51	54475	54525	41873	41832	24	27
NC_005091.ref	NC_025457.ref	52	50	55046	55095	19324	19366	26	24
NC_005091.ref	NC_025457.ref	57.1429	49	44352	44400	21846	21879	28	21
NC_005091.ref	NC_025457.ref	64.5833	48	18279	18326	17949	17990	31	17
NC_005091.ref	NC_025457.ref	58.3333	48	19114	19161	12425	12342	28	20
NC_005091.ref	NC_025457.ref	57.4468	47	9456	9502	32822	32782	27	20
NC_005091.ref	NC_025457.ref	48.9362	47	32439	32485	40566	40529	23	24
NC_005091.ref	NC_025457.ref	72.3404	47	44846	44892	6499	6568	34	13
NC_005091.ref	NC_025457.ref	65.9091	44	31519	31562	9232	9180	29	15
NC_005091.ref	NC_025457.ref	56.8182	44	33672	33715	27485	27418	25	19
NC_005091.ref	NC_025457.ref	6e+01	40	28561	28600	39585	39618	24	16
NC_005091.ref	NC_025457.ref	56.4103	39	15315	15353	3749	3776	22	17
NC_005091.ref	NC_010807.ref	54.2169	83	45667	45749	28766	28663	45	38
NC_005091.ref	NC_010807.ref	53.4247	73	9948	10020	37455	37549	39	34
NC_005091.ref	NC_010807.ref	52.1127	71	49455	49525	12617	12509	37	34
NC_005091.ref	NC_010807.ref	58.5714	70	151	220	2918	2836	41	29
NC_005091.ref	NC_010807.ref	57.1429	70	20412	20481	2622	2556	40	30
NC_005091.ref	NC_010807.ref	52.8571	70	54524	54593	21051	20943	37	33
NC_005091.ref	NC_010807.ref	59.7015	67	26110	26176	20936	20849	40	27
NC_005091.ref	NC_010807.ref	65.1515	66	19667	19732	18457	18547	43	23
NC_005091.ref	NC_010807.ref	54.6875	64	30412	30475	28605	28535	35	29
NC_005091.ref	NC_010807.ref	46.875	64	42608	42671	6669	6720	30	34
NC_005091.ref	NC_010807.ref	54.0984	61	38152	38212	30507	30560	33	28
NC_005091.ref	NC_010807.ref	5e+01	60	52388	52447	11342	11438	30	30
NC_005091.ref	NC_010807.ref	50.8475	59	32845	32903	8094	8139	30	29
NC_005091.ref	NC_010807.ref	35.5932	59	51780	51838	24238	24288	21	38
NC_005091.ref	NC_010807.ref	44.0678	59	57339	57397	37454	37501	26	33
NC_005091.ref	NC_010807.ref	50.8772	57	15394	15450	7833	7883	29	28
NC_005091.ref	NC_010807.ref	48.2143	56	54634	54689	18582	18630	27	29
NC_005091.ref	NC_010807.ref	4e+01	55	24768	24822	25197	25151	22	33
NC_005091.ref	NC_010807.ref	67.2727	55	46531	46585	21843	21777	37	18
NC_005091.ref	NC_010807.ref	61.5385	52	3240	3291	29948	29873	32	20
NC_005091.ref	NC_010807.ref	55.7692	52	4322	4373	10049	10005	29	23
NC_005091.ref	NC_010807.ref	58.8235	51	23371	23421	14589	14504	30	21
NC_005091.ref	NC_010807.ref	60.7843	51	47719	47769	28665	28746	31	20
NC_005091.ref	NC_010807.ref	56.8627	51	55654	55704	31151	31194	29	22
NC_005091.ref	NC_010807.ref	62	50	56033	56082	12669	12733	31	19
NC_005091.ref	NC_010807.ref	59.1837	49	5593	5641	26407	26325	29	20
NC_005091.ref	NC_010807.ref	61.2245	49	8663	8711	32407	32483	30	19
NC_005091.ref	NC_010807.ref	61.2245	49	14717	14765	1234	1163	30	19
NC_005091.ref	NC_010807.ref	61.2245	49	43241	43289	15676	15629	30	19
NC_005091.ref	NC_010807.ref	53.0612	49	50933	50981	29701	29742	26	23
NC_005091.ref	NC_010807.ref	48.9796	49	51938	51986	20674	20639	24	25
NC_005091.ref	NC_010807.ref	5e+01	48	49623	49670	18223	18168	24	24
NC_005091.ref	NC_010807.ref	53.1915	47	55004	55050	20668	20706	25	22
NC_005091.ref	NC_010807.ref	52.1739	46	56937	56982	38118	38086	24	22
NC_005091.ref	NC_010807.ref	62.2222	45	47085	47129	31671	31748	28	17
NC_005091.ref	NC_010807.ref	66.6667	45	52782	52826	34723	34653	30	15
NC_005091.ref	NC_010807.ref	70.4545	44	32638	32681	21030	20983	31	13
NC_005091.ref	NC_010807.ref	60.4651	43	15207	15249	7483	7449	26	17
NC_005091.ref	NC_010807.ref	72.0930	43	33550	33592	27217	27173	31	12
NC_005091.ref	NC_010807.ref	67.4419	43	48009	48051	26497	26456	29	14
NC_005091.ref	NC_010807.ref	61.9048	42	5729	5770	4795	4736	26	16
NC_005091.ref	NC_010807.ref	71.4286	42	25840	25881	20301	20227	30	12
NC_005091.ref	NC_010807.ref	66.6667	42	39484	39525	18922	18858	28	14
NC_005091.ref	NC_010807.ref	63.4146	41	21642	21682	1610	1580	26	15
NC_005091.ref	NC_010807.ref	58.5366	41	26910	26950	24090	24124	24	17
NC_005091.ref	NC_010807.ref	65	40	4982	5021	15728	15671	26	14
NC_005091.ref	NC_010807.ref	67.5	40	8332	8371	1993	1954	27	13
NC_005091.ref	NC_010807.ref	8e+01	40	45601	45640	5611	5580	32	8
NC_005091.ref	NC_010807.ref	68.4211	38	16634	16671	37651	37699	26	12
NC_005091.ref	NC_010807.ref	64.8649	37	18066	18102	25574	25503	24	13
NC_005091.ref	NC_010807.ref	69.4444	36	12369	12404	10372	10435	25	11
NC_005091.ref	NC_010807.ref	75	36	28195	28230	21723	21668	27	9
NC_005091.ref	NC_010807.ref	69.4444	36	50047	50082	32531	32566	25	11
NC_005091.ref	NC_010807.ref	86.1111	36	55122	55157	2101	2070	31	5
NC_005091.ref	NC_010807.ref	65.7143	35	23471	23505	37793	37817	23	12
NC_005091.ref	NC_010807.alt3	54.2169	83	45667	45749	28743	28640	45	38
NC_005091.ref	NC_010807.alt3	53.4247	73	9948	10020	38531	38625	39	34
NC_005091.ref	NC_010807.alt3	41.1765	68	12006	12073	36183	36128	28	40
NC_005091.ref	NC_010807.alt3	59.7015	67	26110	26176	21257	21170	40	27
NC_005091.ref	NC_010807.alt3	65.1515	66	19667	19732	19104	19194	43	23
NC_005091.ref	NC_010807.alt3	54.6875	64	30412	30475	28582	28512	35	29
NC_005091.ref	NC_010807.alt3	46.875	64	42608	42671	6853	6904	30	34
NC_005091.ref	NC_010807.alt3	46.875	64	53455	53518	33050	33132	30	34
NC_005091.ref	NC_010807.alt3	54.0984	61	38152	38212	30759	30812	33	28
NC_005091.ref	NC_010807.alt3	5e+01	60	52388	52447	11558	11654	30	30
NC_005091.ref	NC_010807.alt3	50.8475	59	32845	32903	8172	8217	30	29
NC_005091.ref	NC_010807.alt3	35.5932	59	51780	51838	24861	24911	21	38
NC_005091.ref	NC_010807.alt3	44.0678	59	57339	57397	38530	38577	26	33
NC_005091.ref	NC_010807.alt3	50.8772	57	15394	15450	7911	7961	29	28
NC_005091.ref	NC_010807.alt3	63.1579	57	20412	20468	3202	3133	36	21
NC_005091.ref	NC_010807.alt3	58.9286	56	17482	17537	1202	1113	33	23
NC_005091.ref	NC_010807.alt3	48.2143	56	54634	54689	19229	19277	27	29
NC_005091.ref	NC_010807.alt3	4e+01	55	24768	24822	25543	25497	22	33
NC_005091.ref	NC_010807.alt3	59.2593	54	20577	20630	22828	22746	32	22
NC_005091.ref	NC_010807.alt3	60.3774	53	13738	13790	3315	3400	32	21
NC_005091.ref	NC_010807.alt3	61.5385	52	3240	3291	30200	30125	32	20
NC_005091.ref	NC_010807.alt3	55.7692	52	4322	4373	10265	10221	29	23
NC_005091.ref	NC_010807.alt3	58.8235	51	23371	23421	14642	14557	30	21
